"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
10,2,42,"Center","Congruent","down","right",329.382182250524,0,"Young",30,329.382182250524
10,2,43,"Double","Congruent","down","right",350.898730118904,0,"Young",30,350.898730118904
10,2,44,"Spatial","Congruent","down","right",365.570287557402,0,"Young",30,365.570287557402
10,2,45,"None","Incongruent","down","right",472.005648272535,0,"Young",30,472.005648272535
10,2,46,"Center","Incongruent","down","right",425.867819646318,0,"Young",30,425.867819646318
10,2,47,"Double","Incongruent","down","right",518.646303051482,0,"Young",30,518.646303051482
10,2,48,"Spatial","Incongruent","down","right",489.711123032053,1,"Young",30,NA
10,3,1,"None","Neutral","up","left",393.456510548864,0,"Young",30,393.456510548864
10,3,2,"Center","Neutral","up","left",378.085538807002,0,"Young",30,378.085538807002
10,3,3,"Double","Neutral","up","left",424.588117866414,0,"Young",30,424.588117866414
10,3,4,"Spatial","Neutral","up","left",246.685846963322,1,"Young",30,NA
10,3,5,"None","Congruent","up","left",408.133342644815,0,"Young",30,408.133342644815
10,3,6,"Center","Congruent","up","left",426.804024128117,0,"Young",30,426.804024128117
10,3,7,"Double","Congruent","up","left",394.159208863814,0,"Young",30,394.159208863814
10,3,8,"Spatial","Congruent","up","left",324.913266065879,1,"Young",30,NA
10,3,9,"None","Incongruent","up","left",449.787330996799,1,"Young",30,NA
10,3,10,"Center","Incongruent","up","left",490.489822155345,0,"Young",30,490.489822155345
10,3,11,"Double","Incongruent","up","left",517.982841735951,0,"Young",30,517.982841735951
10,3,12,"Spatial","Incongruent","up","left",300.438709934207,0,"Young",30,300.438709934207
10,3,13,"None","Neutral","down","left",409.733040873245,0,"Young",30,409.733040873245
10,3,14,"Center","Neutral","down","left",477.033575594789,0,"Young",30,477.033575594789
10,3,15,"Double","Neutral","down","left",399.24826305884,0,"Young",30,399.24826305884
10,3,16,"Spatial","Neutral","down","left",329.895136830727,1,"Young",30,NA
10,3,17,"None","Congruent","down","left",371.51857079567,0,"Young",30,371.51857079567
10,3,18,"Center","Congruent","down","left",361.507695249997,0,"Young",30,361.507695249997
10,3,19,"Double","Congruent","down","left",412.98969180103,0,"Young",30,412.98969180103
10,3,20,"Spatial","Congruent","down","left",349.889454500321,0,"Young",30,349.889454500321
10,3,21,"None","Incongruent","down","left",477.263186963364,0,"Young",30,477.263186963364
10,3,22,"Center","Incongruent","down","left",403.970160847448,0,"Young",30,403.970160847448
10,3,23,"Double","Incongruent","down","left",439.614637832633,0,"Young",30,439.614637832633
10,3,24,"Spatial","Incongruent","down","left",349.816876575668,0,"Young",30,349.816876575668
10,3,25,"None","Neutral","up","right",563.743542944299,0,"Young",30,563.743542944299
10,3,26,"Center","Neutral","up","right",458.623254339196,0,"Young",30,458.623254339196
10,3,27,"Double","Neutral","up","right",408.920959753874,0,"Young",30,408.920959753874
10,3,28,"Spatial","Neutral","up","right",345.82063012142,0,"Young",30,345.82063012142
10,3,29,"None","Congruent","up","right",406.684343735231,0,"Young",30,406.684343735231
10,3,30,"Center","Congruent","up","right",472.311664610299,0,"Young",30,472.311664610299
10,3,31,"Double","Congruent","up","right",310.430248440342,0,"Young",30,310.430248440342
10,3,32,"Spatial","Congruent","up","right",388.036777984154,0,"Young",30,388.036777984154
10,3,33,"None","Incongruent","up","right",511.627044554789,0,"Young",30,511.627044554789
10,3,34,"Center","Incongruent","up","right",493.127496765026,0,"Young",30,493.127496765026
10,3,35,"Double","Incongruent","up","right",515.571399479658,0,"Young",30,515.571399479658
10,3,36,"Spatial","Incongruent","up","right",409.349257590478,0,"Young",30,409.349257590478
10,3,37,"None","Neutral","down","right",440.113200697084,0,"Young",30,440.113200697084
10,3,38,"Center","Neutral","down","right",240.699263512178,0,"Young",30,240.699263512178
10,3,39,"Double","Neutral","down","right",367.099981701034,0,"Young",30,367.099981701034
10,3,40,"Spatial","Neutral","down","right",381.581899754637,0,"Young",30,381.581899754637
10,3,41,"None","Congruent","down","right",539.426575677376,0,"Young",30,539.426575677376
10,3,42,"Center","Congruent","down","right",322.695321813795,0,"Young",30,322.695321813795
10,3,43,"Double","Congruent","down","right",386.56250513343,0,"Young",30,386.56250513343
10,3,44,"Spatial","Congruent","down","right",341.132417870583,0,"Young",30,341.132417870583
10,3,45,"None","Incongruent","down","right",568.956479458788,0,"Young",30,568.956479458788
10,3,46,"Center","Incongruent","down","right",437.687362249265,0,"Young",30,437.687362249265
10,3,47,"Double","Incongruent","down","right",444.743732731012,1,"Young",30,NA
10,3,48,"Spatial","Incongruent","down","right",361.849858657333,0,"Young",30,361.849858657333
10,4,1,"None","Neutral","up","left",429.031326106689,0,"Young",30,429.031326106689
10,4,2,"Center","Neutral","up","left",322.066603068961,0,"Young",30,322.066603068961
10,4,3,"Double","Neutral","up","left",367.14628008949,0,"Young",30,367.14628008949
10,4,4,"Spatial","Neutral","up","left",309.96394973953,0,"Young",30,309.96394973953
10,4,5,"None","Congruent","up","left",421.799912471808,0,"Young",30,421.799912471808
10,4,6,"Center","Congruent","up","left",345.810136447908,0,"Young",30,345.810136447908
10,4,7,"Double","Congruent","up","left",458.148930259685,0,"Young",30,458.148930259685
10,4,8,"Spatial","Congruent","up","left",311.416499324757,0,"Young",30,311.416499324757
10,4,9,"None","Incongruent","up","left",498.227065443605,0,"Young",30,498.227065443605
10,4,10,"Center","Incongruent","up","left",430.146884478564,0,"Young",30,430.146884478564
10,4,11,"Double","Incongruent","up","left",480.736736376449,0,"Young",30,480.736736376449
10,4,12,"Spatial","Incongruent","up","left",473.372729755171,0,"Young",30,473.372729755171
10,4,13,"None","Neutral","down","left",412.160683420083,0,"Young",30,412.160683420083
10,4,14,"Center","Neutral","down","left",328.733852152482,0,"Young",30,328.733852152482
10,4,15,"Double","Neutral","down","left",395.485828720309,0,"Young",30,395.485828720309
10,4,16,"Spatial","Neutral","down","left",366.48771716151,0,"Young",30,366.48771716151
10,4,17,"None","Congruent","down","left",411.843626890462,0,"Young",30,411.843626890462
10,4,18,"Center","Congruent","down","left",414.087469676511,1,"Young",30,NA
10,4,19,"Double","Congruent","down","left",385.170537733342,0,"Young",30,385.170537733342
10,4,20,"Spatial","Congruent","down","left",275.772348299481,0,"Young",30,275.772348299481
10,4,21,"None","Incongruent","down","left",530.529824225604,0,"Young",30,530.529824225604
10,4,22,"Center","Incongruent","down","left",390.185577750225,0,"Young",30,390.185577750225
10,4,23,"Double","Incongruent","down","left",511.130360840153,0,"Young",30,511.130360840153
10,4,24,"Spatial","Incongruent","down","left",428.714778457696,0,"Young",30,428.714778457696
10,4,25,"None","Neutral","up","right",511.867077115512,0,"Young",30,511.867077115512
10,4,26,"Center","Neutral","up","right",375.220309055721,1,"Young",30,NA
10,4,27,"Double","Neutral","up","right",296.99839508613,0,"Young",30,296.99839508613
10,4,28,"Spatial","Neutral","up","right",270.467792815705,0,"Young",30,270.467792815705
10,4,29,"None","Congruent","up","right",494.291542648776,0,"Young",30,494.291542648776
10,4,30,"Center","Congruent","up","right",349.646382574346,0,"Young",30,349.646382574346
10,4,31,"Double","Congruent","up","right",326.003405071724,0,"Young",30,326.003405071724
10,4,32,"Spatial","Congruent","up","right",355.121395064079,0,"Young",30,355.121395064079
10,4,33,"None","Incongruent","up","right",487.155149638189,0,"Young",30,487.155149638189
10,4,34,"Center","Incongruent","up","right",396.59036731902,0,"Young",30,396.59036731902
10,4,35,"Double","Incongruent","up","right",318.430592073976,0,"Young",30,318.430592073976
10,4,36,"Spatial","Incongruent","up","right",387.453638588036,0,"Young",30,387.453638588036
10,4,37,"None","Neutral","down","right",447.720561528121,0,"Young",30,447.720561528121
10,4,38,"Center","Neutral","down","right",362.551080409741,0,"Young",30,362.551080409741
10,4,39,"Double","Neutral","down","right",367.696053811555,0,"Young",30,367.696053811555
10,4,40,"Spatial","Neutral","down","right",317.370789876214,0,"Young",30,317.370789876214
10,4,41,"None","Congruent","down","right",441.745209956204,0,"Young",30,441.745209956204
10,4,42,"Center","Congruent","down","right",415.062888573846,0,"Young",30,415.062888573846
10,4,43,"Double","Congruent","down","right",441.329915774855,0,"Young",30,441.329915774855
10,4,44,"Spatial","Congruent","down","right",261.343442446259,0,"Young",30,261.343442446259
10,4,45,"None","Incongruent","down","right",510.914148541836,0,"Young",30,510.914148541836
10,4,46,"Center","Incongruent","down","right",437.33323169763,0,"Young",30,437.33323169763
10,4,47,"Double","Incongruent","down","right",497.645200633615,0,"Young",30,497.645200633615
10,4,48,"Spatial","Incongruent","down","right",521.152223057258,0,"Young",30,521.152223057258
10,5,1,"None","Neutral","up","left",429.607286860852,0,"Young",30,429.607286860852
10,5,2,"Center","Neutral","up","left",401.425084068323,0,"Young",30,401.425084068323
10,5,3,"Double","Neutral","up","left",427.816924095071,0,"Young",30,427.816924095071
10,5,4,"Spatial","Neutral","up","left",416.085060287526,0,"Young",30,416.085060287526
10,5,5,"None","Congruent","up","left",489.979402521536,0,"Young",30,489.979402521536
10,5,6,"Center","Congruent","up","left",277.054786743861,0,"Young",30,277.054786743861
10,5,7,"Double","Congruent","up","left",317.168633985648,0,"Young",30,317.168633985648
10,5,8,"Spatial","Congruent","up","left",324.795736401819,0,"Young",30,324.795736401819
10,5,9,"None","Incongruent","up","left",594.956368484099,0,"Young",30,594.956368484099
10,5,10,"Center","Incongruent","up","left",457.091993503326,0,"Young",30,457.091993503326
10,5,11,"Double","Incongruent","up","left",449.616163701341,0,"Young",30,449.616163701341
10,5,12,"Spatial","Incongruent","up","left",414.940206409132,0,"Young",30,414.940206409132
10,5,13,"None","Neutral","down","left",459.648563538372,0,"Young",30,459.648563538372
10,5,14,"Center","Neutral","down","left",443.742121216936,0,"Young",30,443.742121216936
10,5,15,"Double","Neutral","down","left",425.349490533927,0,"Young",30,425.349490533927
10,5,16,"Spatial","Neutral","down","left",221.908516780517,0,"Young",30,221.908516780517
10,5,17,"None","Congruent","down","left",324.796991649096,0,"Young",30,324.796991649096
10,5,18,"Center","Congruent","down","left",375.778026422832,0,"Young",30,375.778026422832
10,5,19,"Double","Congruent","down","left",412.816470944688,0,"Young",30,412.816470944688
10,5,20,"Spatial","Congruent","down","left",260.964197408904,0,"Young",30,260.964197408904
10,5,21,"None","Incongruent","down","left",535.362297745071,0,"Young",30,535.362297745071
10,5,22,"Center","Incongruent","down","left",397.700616360439,0,"Young",30,397.700616360439
10,5,23,"Double","Incongruent","down","left",457.957066717775,0,"Young",30,457.957066717775
10,5,24,"Spatial","Incongruent","down","left",409.915759099258,0,"Young",30,409.915759099258
10,5,25,"None","Neutral","up","right",371.22234619414,0,"Young",30,371.22234619414
10,5,26,"Center","Neutral","up","right",467.23143814212,1,"Young",30,NA
10,5,27,"Double","Neutral","up","right",410.913725327747,0,"Young",30,410.913725327747
10,5,28,"Spatial","Neutral","up","right",483.107137378198,0,"Young",30,483.107137378198
10,5,29,"None","Congruent","up","right",465.899307337555,0,"Young",30,465.899307337555
10,5,30,"Center","Congruent","up","right",363.536406465659,0,"Young",30,363.536406465659
10,5,31,"Double","Congruent","up","right",368.476023275793,0,"Young",30,368.476023275793
10,5,32,"Spatial","Congruent","up","right",312.633592548393,0,"Young",30,312.633592548393
10,5,33,"None","Incongruent","up","right",435.911984957576,0,"Young",30,435.911984957576
10,5,34,"Center","Incongruent","up","right",341.474421012716,0,"Young",30,341.474421012716
10,5,35,"Double","Incongruent","up","right",445.028160778946,0,"Young",30,445.028160778946
10,5,36,"Spatial","Incongruent","up","right",487.200080446079,0,"Young",30,487.200080446079
10,5,37,"None","Neutral","down","right",449.429704603671,0,"Young",30,449.429704603671
10,5,38,"Center","Neutral","down","right",364.258602689741,0,"Young",30,364.258602689741
10,5,39,"Double","Neutral","down","right",414.541667074586,1,"Young",30,NA
10,5,40,"Spatial","Neutral","down","right",349.429279528137,0,"Young",30,349.429279528137
10,5,41,"None","Congruent","down","right",459.217096630142,0,"Young",30,459.217096630142
10,5,42,"Center","Congruent","down","right",405.749619413297,0,"Young",30,405.749619413297
10,5,43,"Double","Congruent","down","right",366.488282682074,0,"Young",30,366.488282682074
10,5,44,"Spatial","Congruent","down","right",392.060105772121,0,"Young",30,392.060105772121
10,5,45,"None","Incongruent","down","right",516.057619244025,1,"Young",30,NA
10,5,46,"Center","Incongruent","down","right",372.120373008896,0,"Young",30,372.120373008896
10,5,47,"Double","Incongruent","down","right",476.320389728851,0,"Young",30,476.320389728851
10,5,48,"Spatial","Incongruent","down","right",508.682504107621,0,"Young",30,508.682504107621
10,6,1,"None","Neutral","up","left",445.174163077363,0,"Young",30,445.174163077363
10,6,2,"Center","Neutral","up","left",479.478162790171,0,"Young",30,479.478162790171
10,6,3,"Double","Neutral","up","left",399.016302436096,0,"Young",30,399.016302436096
10,6,4,"Spatial","Neutral","up","left",367.257908748011,0,"Young",30,367.257908748011
10,6,5,"None","Congruent","up","left",418.367915880823,0,"Young",30,418.367915880823
10,6,6,"Center","Congruent","up","left",277.193765764067,0,"Young",30,277.193765764067
10,6,7,"Double","Congruent","up","left",317.631963063983,0,"Young",30,317.631963063983
10,6,8,"Spatial","Congruent","up","left",330.997416277914,0,"Young",30,330.997416277914
10,6,9,"None","Incongruent","up","left",444.984266364483,1,"Young",30,NA
10,6,10,"Center","Incongruent","up","left",371.554317087951,0,"Young",30,371.554317087951
10,6,11,"Double","Incongruent","up","left",442.582839437158,0,"Young",30,442.582839437158
10,6,12,"Spatial","Incongruent","up","left",380.105493887775,1,"Young",30,NA
10,6,13,"None","Neutral","down","left",550.86696409133,0,"Young",30,550.86696409133
10,6,14,"Center","Neutral","down","left",385.479032033002,0,"Young",30,385.479032033002
10,6,15,"Double","Neutral","down","left",397.497600515426,1,"Young",30,NA
10,6,16,"Spatial","Neutral","down","left",364.538696488185,0,"Young",30,364.538696488185
10,6,17,"None","Congruent","down","left",432.510976827484,0,"Young",30,432.510976827484
10,6,18,"Center","Congruent","down","left",412.734464399897,0,"Young",30,412.734464399897
10,6,19,"Double","Congruent","down","left",401.589134164165,0,"Young",30,401.589134164165
10,6,20,"Spatial","Congruent","down","left",378.535930457417,0,"Young",30,378.535930457417
10,6,21,"None","Incongruent","down","left",549.656283290688,0,"Young",30,549.656283290688
10,6,22,"Center","Incongruent","down","left",502.175504637088,0,"Young",30,502.175504637088
10,6,23,"Double","Incongruent","down","left",447.891189081349,0,"Young",30,447.891189081349
10,6,24,"Spatial","Incongruent","down","left",346.837708770648,0,"Young",30,346.837708770648
10,6,25,"None","Neutral","up","right",297.318684236525,0,"Young",30,297.318684236525
10,6,26,"Center","Neutral","up","right",357.528247073902,0,"Young",30,357.528247073902
10,6,27,"Double","Neutral","up","right",299.129731191631,0,"Young",30,299.129731191631
10,6,28,"Spatial","Neutral","up","right",324.096940361325,0,"Young",30,324.096940361325
10,6,29,"None","Congruent","up","right",417.867135572935,0,"Young",30,417.867135572935
10,6,30,"Center","Congruent","up","right",394.637044869456,0,"Young",30,394.637044869456
10,6,31,"Double","Congruent","up","right",458.595655365573,0,"Young",30,458.595655365573
10,6,32,"Spatial","Congruent","up","right",424.895786169703,0,"Young",30,424.895786169703
10,6,33,"None","Incongruent","up","right",545.933683252383,1,"Young",30,NA
10,6,34,"Center","Incongruent","up","right",461.615742279316,0,"Young",30,461.615742279316
10,6,35,"Double","Incongruent","up","right",466.110445941209,0,"Young",30,466.110445941209
10,6,36,"Spatial","Incongruent","up","right",407.606761881569,0,"Young",30,407.606761881569
10,6,37,"None","Neutral","down","right",350.324371035006,0,"Young",30,350.324371035006
10,6,38,"Center","Neutral","down","right",477.456291914875,0,"Young",30,477.456291914875
10,6,39,"Double","Neutral","down","right",434.333227797195,0,"Young",30,434.333227797195
10,6,40,"Spatial","Neutral","down","right",398.70750738974,0,"Young",30,398.70750738974
10,6,41,"None","Congruent","down","right",404.708041585751,1,"Young",30,NA
10,6,42,"Center","Congruent","down","right",408.912913245391,1,"Young",30,NA
10,6,43,"Double","Congruent","down","right",399.609636710225,0,"Young",30,399.609636710225
10,6,44,"Spatial","Congruent","down","right",261.634771441815,0,"Young",30,261.634771441815
10,6,45,"None","Incongruent","down","right",491.599015109225,0,"Young",30,491.599015109225
10,6,46,"Center","Incongruent","down","right",468.880308882262,0,"Young",30,468.880308882262
10,6,47,"Double","Incongruent","down","right",465.154846835462,0,"Young",30,465.154846835462
10,6,48,"Spatial","Incongruent","down","right",378.625031801624,0,"Young",30,378.625031801624
11,1,1,"None","Neutral","up","left",524.132939915398,0,"Old",89,524.132939915398
11,1,2,"Center","Neutral","up","left",472.77741588417,0,"Old",89,472.77741588417
11,1,3,"Double","Neutral","up","left",409.815033574665,0,"Old",89,409.815033574665
11,1,4,"Spatial","Neutral","up","left",307.889834933483,0,"Old",89,307.889834933483
11,1,5,"None","Congruent","up","left",383.120250681687,0,"Old",89,383.120250681687
11,1,6,"Center","Congruent","up","left",315.029482203117,0,"Old",89,315.029482203117
11,1,7,"Double","Congruent","up","left",342.270218596812,0,"Old",89,342.270218596812
11,1,8,"Spatial","Congruent","up","left",248.088609400982,0,"Old",89,248.088609400982
11,1,9,"None","Incongruent","up","left",524.877684608062,0,"Old",89,524.877684608062
11,1,10,"Center","Incongruent","up","left",406.825937346337,0,"Old",89,406.825937346337
11,1,11,"Double","Incongruent","up","left",415.091691470701,0,"Old",89,415.091691470701
11,1,12,"Spatial","Incongruent","up","left",444.055151517437,0,"Old",89,444.055151517437
11,1,13,"None","Neutral","down","left",450.380974160297,0,"Old",89,450.380974160297
11,1,14,"Center","Neutral","down","left",436.915870645647,0,"Old",89,436.915870645647
11,1,15,"Double","Neutral","down","left",400.086149439989,0,"Old",89,400.086149439989
11,1,16,"Spatial","Neutral","down","left",336.64786451159,1,"Old",89,NA
11,1,17,"None","Congruent","down","left",452.002677173967,0,"Old",89,452.002677173967
11,1,18,"Center","Congruent","down","left",303.901943959814,0,"Old",89,303.901943959814
11,1,19,"Double","Congruent","down","left",380.481082950328,0,"Old",89,380.481082950328
11,1,20,"Spatial","Congruent","down","left",349.452227430836,0,"Old",89,349.452227430836
11,1,21,"None","Incongruent","down","left",539.052059951065,0,"Old",89,539.052059951065
11,1,22,"Center","Incongruent","down","left",477.674534439722,0,"Old",89,477.674534439722
11,1,23,"Double","Incongruent","down","left",479.788296529071,0,"Old",89,479.788296529071
11,1,24,"Spatial","Incongruent","down","left",343.237106712207,0,"Old",89,343.237106712207
11,1,25,"None","Neutral","up","right",457.439295338194,0,"Old",89,457.439295338194
11,1,26,"Center","Neutral","up","right",284.737823778806,0,"Old",89,284.737823778806
11,1,27,"Double","Neutral","up","right",385.213718408379,0,"Old",89,385.213718408379
11,1,28,"Spatial","Neutral","up","right",360.401949295861,0,"Old",89,360.401949295861
11,1,29,"None","Congruent","up","right",501.337551931607,1,"Old",89,NA
11,1,30,"Center","Congruent","up","right",426.263538608564,0,"Old",89,426.263538608564
11,1,31,"Double","Congruent","up","right",426.216210847724,0,"Old",89,426.216210847724
11,1,32,"Spatial","Congruent","up","right",250.09289399975,0,"Old",89,250.09289399975
11,1,33,"None","Incongruent","up","right",580.11609391801,0,"Old",89,580.11609391801
11,1,34,"Center","Incongruent","up","right",458.228332271704,0,"Old",89,458.228332271704
11,1,35,"Double","Incongruent","up","right",607.356001900571,0,"Old",89,607.356001900571
11,1,36,"Spatial","Incongruent","up","right",376.312533420567,0,"Old",89,376.312533420567
11,1,37,"None","Neutral","down","right",371.059326582345,0,"Old",89,371.059326582345
11,1,38,"Center","Neutral","down","right",415.677530254288,0,"Old",89,415.677530254288
11,1,39,"Double","Neutral","down","right",374.394946771489,0,"Old",89,374.394946771489
11,1,40,"Spatial","Neutral","down","right",402.993482599646,0,"Old",89,402.993482599646
11,1,41,"None","Congruent","down","right",406.151160069883,0,"Old",89,406.151160069883
11,1,42,"Center","Congruent","down","right",332.863947664493,0,"Old",89,332.863947664493
11,1,43,"Double","Congruent","down","right",413.033777422099,0,"Old",89,413.033777422099
11,1,44,"Spatial","Congruent","down","right",327.502428824336,0,"Old",89,327.502428824336
11,1,45,"None","Incongruent","down","right",553.943159541344,0,"Old",89,553.943159541344
11,1,46,"Center","Incongruent","down","right",512.142211659066,0,"Old",89,512.142211659066
11,1,47,"Double","Incongruent","down","right",463.620267305986,0,"Old",89,463.620267305986
11,1,48,"Spatial","Incongruent","down","right",418.797476218662,1,"Old",89,NA
11,2,1,"None","Neutral","up","left",448.430990463803,0,"Old",89,448.430990463803
11,2,2,"Center","Neutral","up","left",321.552527911696,0,"Old",89,321.552527911696
11,2,3,"Double","Neutral","up","left",346.028373257499,0,"Old",89,346.028373257499
11,2,4,"Spatial","Neutral","up","left",354.866988053399,0,"Old",89,354.866988053399
11,2,5,"None","Congruent","up","left",522.62241609633,0,"Old",89,522.62241609633
11,2,6,"Center","Congruent","up","left",420.335682874861,0,"Old",89,420.335682874861
11,2,7,"Double","Congruent","up","left",399.409372899426,0,"Old",89,399.409372899426
11,2,8,"Spatial","Congruent","up","left",386.325067177847,0,"Old",89,386.325067177847
11,2,9,"None","Incongruent","up","left",522.91549475705,0,"Old",89,522.91549475705
11,2,10,"Center","Incongruent","up","left",447.402832077933,1,"Old",89,NA
11,2,11,"Double","Incongruent","up","left",535.790223240743,0,"Old",89,535.790223240743
11,2,12,"Spatial","Incongruent","up","left",355.674581907113,0,"Old",89,355.674581907113
11,2,13,"None","Neutral","down","left",381.244814402038,0,"Old",89,381.244814402038
11,2,14,"Center","Neutral","down","left",395.651315636212,1,"Old",89,NA
11,2,15,"Double","Neutral","down","left",459.576649570624,0,"Old",89,459.576649570624
11,2,16,"Spatial","Neutral","down","left",311.380623764535,0,"Old",89,311.380623764535
11,2,17,"None","Congruent","down","left",482.563155135481,0,"Old",89,482.563155135481
11,2,18,"Center","Congruent","down","left",370.937261131618,0,"Old",89,370.937261131618
11,2,19,"Double","Congruent","down","left",399.282351791445,0,"Old",89,399.282351791445
11,2,20,"Spatial","Congruent","down","left",268.20335900987,0,"Old",89,268.20335900987
11,2,21,"None","Incongruent","down","left",446.902947137509,0,"Old",89,446.902947137509
11,2,22,"Center","Incongruent","down","left",574.63033204972,0,"Old",89,574.63033204972
11,2,23,"Double","Incongruent","down","left",476.224534823443,0,"Old",89,476.224534823443
11,2,24,"Spatial","Incongruent","down","left",413.392686233333,0,"Old",89,413.392686233333
11,2,25,"None","Neutral","up","right",301.37917391234,0,"Old",89,301.37917391234
11,2,26,"Center","Neutral","up","right",441.014877417509,0,"Old",89,441.014877417509
11,2,27,"Double","Neutral","up","right",368.315052465572,0,"Old",89,368.315052465572
11,2,28,"Spatial","Neutral","up","right",362.731153237235,0,"Old",89,362.731153237235
11,2,29,"None","Congruent","up","right",448.084019734398,0,"Old",89,448.084019734398
11,2,30,"Center","Congruent","up","right",399.570839446764,0,"Old",89,399.570839446764
11,2,31,"Double","Congruent","up","right",354.89859859649,0,"Old",89,354.89859859649
11,2,32,"Spatial","Congruent","up","right",434.249881342687,0,"Old",89,434.249881342687
11,2,33,"None","Incongruent","up","right",506.789460439529,0,"Old",89,506.789460439529
11,2,34,"Center","Incongruent","up","right",471.543044528151,0,"Old",89,471.543044528151
11,2,35,"Double","Incongruent","up","right",556.09127171638,0,"Old",89,556.09127171638
11,2,36,"Spatial","Incongruent","up","right",391.349232391495,0,"Old",89,391.349232391495
11,2,37,"None","Neutral","down","right",362.676798650809,0,"Old",89,362.676798650809
11,2,38,"Center","Neutral","down","right",275.565963042023,0,"Old",89,275.565963042023
11,2,39,"Double","Neutral","down","right",369.91908287808,0,"Old",89,369.91908287808
11,2,40,"Spatial","Neutral","down","right",310.280199959879,0,"Old",89,310.280199959879
11,2,41,"None","Congruent","down","right",419.205346243803,0,"Old",89,419.205346243803
11,2,42,"Center","Congruent","down","right",383.762999923154,0,"Old",89,383.762999923154
11,2,43,"Double","Congruent","down","right",483.34626951489,0,"Old",89,483.34626951489
11,2,44,"Spatial","Congruent","down","right",372.270248270076,0,"Old",89,372.270248270076
11,2,45,"None","Incongruent","down","right",490.133367463354,0,"Old",89,490.133367463354
11,2,46,"Center","Incongruent","down","right",543.683879096163,0,"Old",89,543.683879096163
11,2,47,"Double","Incongruent","down","right",459.633038740163,0,"Old",89,459.633038740163
11,2,48,"Spatial","Incongruent","down","right",436.101076343123,0,"Old",89,436.101076343123
11,3,1,"None","Neutral","up","left",488.131642553901,0,"Old",89,488.131642553901
11,3,2,"Center","Neutral","up","left",375.357555973101,0,"Old",89,375.357555973101
11,3,3,"Double","Neutral","up","left",279.902590893869,0,"Old",89,279.902590893869
11,3,4,"Spatial","Neutral","up","left",315.336689919827,0,"Old",89,315.336689919827
11,3,5,"None","Congruent","up","left",523.184619355533,0,"Old",89,523.184619355533
11,3,6,"Center","Congruent","up","left",369.359550205273,0,"Old",89,369.359550205273
11,3,7,"Double","Congruent","up","left",431.833001061646,0,"Old",89,431.833001061646
11,3,8,"Spatial","Congruent","up","left",362.136972532352,0,"Old",89,362.136972532352
11,3,9,"None","Incongruent","up","left",503.495224013588,0,"Old",89,503.495224013588
11,3,10,"Center","Incongruent","up","left",348.705843131199,0,"Old",89,348.705843131199
11,3,11,"Double","Incongruent","up","left",510.820691697294,0,"Old",89,510.820691697294
11,3,12,"Spatial","Incongruent","up","left",379.769413891954,0,"Old",89,379.769413891954
11,3,13,"None","Neutral","down","left",411.470775116298,0,"Old",89,411.470775116298
11,3,14,"Center","Neutral","down","left",353.316581890505,0,"Old",89,353.316581890505
11,3,15,"Double","Neutral","down","left",465.609326740494,0,"Old",89,465.609326740494
11,3,16,"Spatial","Neutral","down","left",280.184546502692,0,"Old",89,280.184546502692
11,3,17,"None","Congruent","down","left",295.411614737477,0,"Old",89,295.411614737477
11,3,18,"Center","Congruent","down","left",407.325667781596,0,"Old",89,407.325667781596
11,3,19,"Double","Congruent","down","left",413.446320454679,0,"Old",89,413.446320454679
11,3,20,"Spatial","Congruent","down","left",330.662110037447,0,"Old",89,330.662110037447
11,3,21,"None","Incongruent","down","left",488.53201222906,0,"Old",89,488.53201222906
11,3,22,"Center","Incongruent","down","left",561.509281732909,0,"Old",89,561.509281732909
11,3,23,"Double","Incongruent","down","left",366.766427951669,0,"Old",89,366.766427951669
11,3,24,"Spatial","Incongruent","down","left",356.11119812679,0,"Old",89,356.11119812679
11,3,25,"None","Neutral","up","right",466.955745997565,0,"Old",89,466.955745997565
11,3,26,"Center","Neutral","up","right",399.330436403311,0,"Old",89,399.330436403311
11,3,27,"Double","Neutral","up","right",439.819858613545,0,"Old",89,439.819858613545
11,3,28,"Spatial","Neutral","up","right",299.822082124612,0,"Old",89,299.822082124612
11,3,29,"None","Congruent","up","right",349.868716570679,0,"Old",89,349.868716570679
11,3,30,"Center","Congruent","up","right",426.662548527615,0,"Old",89,426.662548527615
11,3,31,"Double","Congruent","up","right",465.304462695433,0,"Old",89,465.304462695433
11,3,32,"Spatial","Congruent","up","right",337.174818371768,0,"Old",89,337.174818371768
11,3,33,"None","Incongruent","up","right",594.295565944862,0,"Old",89,594.295565944862
11,3,34,"Center","Incongruent","up","right",558.919171421202,0,"Old",89,558.919171421202
11,3,35,"Double","Incongruent","up","right",500.114231215707,0,"Old",89,500.114231215707
11,3,36,"Spatial","Incongruent","up","right",431.495710627779,0,"Old",89,431.495710627779
11,3,37,"None","Neutral","down","right",366.71772355576,1,"Old",89,NA
11,3,38,"Center","Neutral","down","right",491.811616527276,0,"Old",89,491.811616527276
11,3,39,"Double","Neutral","down","right",391.598418892826,0,"Old",89,391.598418892826
11,3,40,"Spatial","Neutral","down","right",333.035880721613,0,"Old",89,333.035880721613
11,3,41,"None","Congruent","down","right",393.270308718709,0,"Old",89,393.270308718709
11,3,42,"Center","Congruent","down","right",241.120361803804,0,"Old",89,241.120361803804
11,3,43,"Double","Congruent","down","right",358.857302060827,0,"Old",89,358.857302060827
