"subnum","group","block","trial","cue","flank","location","direction","rt","error"
"12","Control",3,15,"Double","Neutral","down","left",335.387660149719,0
"12","Control",3,16,"Spatial","Neutral","down","left",293.406501270524,0
"12","Control",3,17,"None","Congruent","down","left",429.115171704642,0
"12","Control",3,18,"Center","Congruent","down","left",429.653140529132,1
"12","Control",3,19,"Double","Congruent","down","left",377.178251203576,0
"12","Control",3,20,"Spatial","Congruent","down","left",238.823451015762,0
"12","Control",3,21,"None","Incongruent","down","left",594.742289767302,0
"12","Control",3,22,"Center","Incongruent","down","left",539.015926927221,0
"12","Control",3,23,"Double","Incongruent","down","left",595.708173901361,0
"12","Control",3,24,"Spatial","Incongruent","down","left",397.966841804098,0
"12","Control",3,25,"None","Neutral","up","right",533.564470714467,0
"12","Control",3,26,"Center","Neutral","up","right",391.635703881118,0
"12","Control",3,27,"Double","Neutral","up","right",356.326582795471,1
"12","Control",3,28,"Spatial","Neutral","up","right",298.332718383918,0
"12","Control",3,29,"None","Congruent","up","right",356.82959600341,0
"12","Control",3,30,"Center","Congruent","up","right",431.78596302346,1
"12","Control",3,31,"Double","Congruent","up","right",439.64373553242,1
"12","Control",3,32,"Spatial","Congruent","up","right",397.19922720857,1
"12","Control",3,33,"None","Incongruent","up","right",535.260429031002,0
"12","Control",3,34,"Center","Incongruent","up","right",494.392247177759,0
"12","Control",3,35,"Double","Incongruent","up","right",487.881657146998,0
"12","Control",3,36,"Spatial","Incongruent","up","right",509.749312186195,0
"12","Control",3,37,"None","Neutral","down","right",407.719783147798,0
"12","Control",3,38,"Center","Neutral","down","right",346.180302452051,0
"12","Control",3,39,"Double","Neutral","down","right",395.580279570219,0
"12","Control",3,40,"Spatial","Neutral","down","right",310.657429015388,0
"12","Control",3,41,"None","Congruent","down","right",366.281619357326,0
"12","Control",3,42,"Center","Congruent","down","right",335.15522113196,0
"12","Control",3,43,"Double","Congruent","down","right",400.133007116818,0
"12","Control",3,44,"Spatial","Congruent","down","right",435.001488190123,0
"12","Control",3,45,"None","Incongruent","down","right",577.941692977803,0
"12","Control",3,46,"Center","Incongruent","down","right",424.722805158333,0
"12","Control",3,47,"Double","Incongruent","down","right",483.859933781917,0
"12","Control",3,48,"Spatial","Incongruent","down","right",511.595666578352,0
"12","Control",4,1,"None","Neutral","up","left",500.453063023737,1
"12","Control",4,2,"Center","Neutral","up","left",427.489656965263,0
"12","Control",4,3,"Double","Neutral","up","left",385.48546515919,0
"12","Control",4,4,"Spatial","Neutral","up","left",401.157839309376,0
"12","Control",4,5,"None","Congruent","up","left",484.352648134325,0
"12","Control",4,6,"Center","Congruent","up","left",370.325442209255,0
"12","Control",4,7,"Double","Congruent","up","left",335.224994381559,0
"12","Control",4,8,"Spatial","Congruent","up","left",325.512132187066,0
"12","Control",4,9,"None","Incongruent","up","left",428.197482714865,0
"12","Control",4,10,"Center","Incongruent","up","left",523.867812450023,0
"12","Control",4,11,"Double","Incongruent","up","left",469.73925978002,0
"12","Control",4,12,"Spatial","Incongruent","up","left",293.265807819714,0
"12","Control",4,13,"None","Neutral","down","left",375.146739980413,0
"12","Control",4,14,"Center","Neutral","down","left",399.309671712847,1
"12","Control",4,15,"Double","Neutral","down","left",426.045957456316,0
"12","Control",4,16,"Spatial","Neutral","down","left",358.758409885355,0
"12","Control",4,17,"None","Congruent","down","left",372.955251641433,0
"12","Control",4,18,"Center","Congruent","down","left",342.415077044635,0
"12","Control",4,19,"Double","Congruent","down","left",528.226194634906,0
"12","Control",4,20,"Spatial","Congruent","down","left",411.840232273755,0
"12","Control",4,21,"None","Incongruent","down","left",516.127770719065,1
"12","Control",4,22,"Center","Incongruent","down","left",474.625755742062,0
"12","Control",4,23,"Double","Incongruent","down","left",472.423358152543,0
"12","Control",4,24,"Spatial","Incongruent","down","left",449.488704465936,0
"12","Control",4,25,"None","Neutral","up","right",419.104722879233,0
"12","Control",4,26,"Center","Neutral","up","right",352.774881080776,0
"12","Control",4,27,"Double","Neutral","up","right",361.270983718928,0
"12","Control",4,28,"Spatial","Neutral","up","right",341.381195030947,0
"12","Control",4,29,"None","Congruent","up","right",478.483860875338,0
"12","Control",4,30,"Center","Congruent","up","right",270.029675299753,1
"12","Control",4,31,"Double","Congruent","up","right",472.404689888752,0
"12","Control",4,32,"Spatial","Congruent","up","right",348.992660936157,0
"12","Control",4,33,"None","Incongruent","up","right",520.752838163687,0
"12","Control",4,34,"Center","Incongruent","up","right",512.34202517181,0
"12","Control",4,35,"Double","Incongruent","up","right",442.300000777448,0
"12","Control",4,36,"Spatial","Incongruent","up","right",354.002526684572,0
"12","Control",4,37,"None","Neutral","down","right",379.762737163012,1
"12","Control",4,38,"Center","Neutral","down","right",408.338427066769,0
"12","Control",4,39,"Double","Neutral","down","right",406.706403474409,1
"12","Control",4,40,"Spatial","Neutral","down","right",279.498202072707,0
"12","Control",4,41,"None","Congruent","down","right",425.353879176964,0
"12","Control",4,42,"Center","Congruent","down","right",306.079546118505,0
"12","Control",4,43,"Double","Congruent","down","right",394.394033411369,0
"12","Control",4,44,"Spatial","Congruent","down","right",314.468726481122,0
"12","Control",4,45,"None","Incongruent","down","right",459.859778761773,0
"12","Control",4,46,"Center","Incongruent","down","right",493.815036242112,0
"12","Control",4,47,"Double","Incongruent","down","right",531.842929291132,0
"12","Control",4,48,"Spatial","Incongruent","down","right",325.45859466303,0
"12","Control",5,1,"None","Neutral","up","left",404.82661955078,0
"12","Control",5,2,"Center","Neutral","up","left",476.086766716268,0
"12","Control",5,3,"Double","Neutral","up","left",403.30223535078,0
"12","Control",5,4,"Spatial","Neutral","up","left",470.940467700396,0
"12","Control",5,5,"None","Congruent","up","left",360.040961023227,0
"12","Control",5,6,"Center","Congruent","up","left",387.701853713386,0
"12","Control",5,7,"Double","Congruent","up","left",329.328208298074,0
"12","Control",5,8,"Spatial","Congruent","up","left",399.550248596757,0
"12","Control",5,9,"None","Incongruent","up","left",566.854869514638,0
"12","Control",5,10,"Center","Incongruent","up","left",503.021664797216,1
"12","Control",5,11,"Double","Incongruent","up","left",558.876379772192,0
"12","Control",5,12,"Spatial","Incongruent","up","left",458.345598521189,0
"12","Control",5,13,"None","Neutral","down","left",357.867602475099,0
"12","Control",5,14,"Center","Neutral","down","left",366.792420765447,0
"12","Control",5,15,"Double","Neutral","down","left",426.175959782584,0
"12","Control",5,16,"Spatial","Neutral","down","left",224.922901063322,0
"12","Control",5,17,"None","Congruent","down","left",446.110212038809,0
"12","Control",5,18,"Center","Congruent","down","left",358.102296466591,0
"12","Control",5,19,"Double","Congruent","down","left",353.839377591996,0
"12","Control",5,20,"Spatial","Congruent","down","left",284.560368868638,0
"12","Control",5,21,"None","Incongruent","down","left",518.450959516598,0
"12","Control",5,22,"Center","Incongruent","down","left",493.605715874426,0
"12","Control",5,23,"Double","Incongruent","down","left",504.495001053766,0
"12","Control",5,24,"Spatial","Incongruent","down","left",428.599381693778,0
"12","Control",5,25,"None","Neutral","up","right",452.298724920874,0
"12","Control",5,26,"Center","Neutral","up","right",406.34242198123,0
"12","Control",5,27,"Double","Neutral","up","right",342.596622097542,0
"12","Control",5,28,"Spatial","Neutral","up","right",391.091853418637,0
"12","Control",5,29,"None","Congruent","up","right",484.711514284024,0
"12","Control",5,30,"Center","Congruent","up","right",383.86529912556,0
"12","Control",5,31,"Double","Congruent","up","right",361.268089579899,0
"12","Control",5,32,"Spatial","Congruent","up","right",343.763572212734,0
"12","Control",5,33,"None","Incongruent","up","right",548.525956488485,1
"12","Control",5,34,"Center","Incongruent","up","right",453.933823840753,0
"12","Control",5,35,"Double","Incongruent","up","right",516.666565418102,0
"12","Control",5,36,"Spatial","Incongruent","up","right",445.26237374702,0
"12","Control",5,37,"None","Neutral","down","right",327.274744981994,0
"12","Control",5,38,"Center","Neutral","down","right",345.787527959644,0
"12","Control",5,39,"Double","Neutral","down","right",311.838112587825,0
"12","Control",5,40,"Spatial","Neutral","down","right",397.813892215289,0
"12","Control",5,41,"None","Congruent","down","right",377.590716936111,1
"12","Control",5,42,"Center","Congruent","down","right",358.722559420542,1
"12","Control",5,43,"Double","Congruent","down","right",363.25634359285,0
"12","Control",5,44,"Spatial","Congruent","down","right",399.514454400375,0
"12","Control",5,45,"None","Incongruent","down","right",527.035686135743,0
"12","Control",5,46,"Center","Incongruent","down","right",475.536774570815,0
"12","Control",5,47,"Double","Incongruent","down","right",439.391537417679,0
"12","Control",5,48,"Spatial","Incongruent","down","right",435.210557599392,0
"12","Control",6,1,"None","Neutral","up","left",424.667846739018,1
"12","Control",6,2,"Center","Neutral","up","left",250.815340207973,0
"12","Control",6,3,"Double","Neutral","up","left",422.609977315389,0
"12","Control",6,4,"Spatial","Neutral","up","left",363.733130609229,0
"12","Control",6,5,"None","Congruent","up","left",407.860411409009,0
"12","Control",6,6,"Center","Congruent","up","left",387.838005127575,0
"12","Control",6,7,"Double","Congruent","up","left",337.563490366586,0
"12","Control",6,8,"Spatial","Congruent","up","left",441.464731634073,0
"12","Control",6,9,"None","Incongruent","up","left",505.716727041933,0
"12","Control",6,10,"Center","Incongruent","up","left",549.40921406107,0
"12","Control",6,11,"Double","Incongruent","up","left",542.824204461177,0
"12","Control",6,12,"Spatial","Incongruent","up","left",374.380916217065,0
"12","Control",6,13,"None","Neutral","down","left",395.493550335809,0
"12","Control",6,14,"Center","Neutral","down","left",393.712273715899,0
"12","Control",6,15,"Double","Neutral","down","left",355.960668479757,0
"12","Control",6,16,"Spatial","Neutral","down","left",395.791438743429,0
"12","Control",6,17,"None","Congruent","down","left",438.617509350046,0
"12","Control",6,18,"Center","Congruent","down","left",405.628225772991,0
"12","Control",6,19,"Double","Congruent","down","left",286.6398279901,0
"12","Control",6,20,"Spatial","Congruent","down","left",306.488828436354,0
"12","Control",6,21,"None","Incongruent","down","left",513.847647375234,1
"12","Control",6,22,"Center","Incongruent","down","left",501.59838880301,0
"12","Control",6,23,"Double","Incongruent","down","left",426.955422253134,0
"12","Control",6,24,"Spatial","Incongruent","down","left",411.371528292419,0
"12","Control",6,25,"None","Neutral","up","right",411.519912283688,0
"12","Control",6,26,"Center","Neutral","up","right",420.392121914843,0
"12","Control",6,27,"Double","Neutral","up","right",389.876636898679,1
"12","Control",6,28,"Spatial","Neutral","up","right",341.152784725238,0
"12","Control",6,29,"None","Congruent","up","right",485.095723069781,0
"12","Control",6,30,"Center","Congruent","up","right",371.897325315474,0
"12","Control",6,31,"Double","Congruent","up","right",379.327236080122,0
"12","Control",6,32,"Spatial","Congruent","up","right",340.849895096654,0
"12","Control",6,33,"None","Incongruent","up","right",507.508621475175,0
"12","Control",6,34,"Center","Incongruent","up","right",504.145726640401,0
"12","Control",6,35,"Double","Incongruent","up","right",519.130419719368,0
"12","Control",6,36,"Spatial","Incongruent","up","right",425.796241445938,0
"12","Control",6,37,"None","Neutral","down","right",441.411918739075,0
"12","Control",6,38,"Center","Neutral","down","right",374.580780644355,0
"12","Control",6,39,"Double","Neutral","down","right",430.253049826564,0
"12","Control",6,40,"Spatial","Neutral","down","right",369.435954846624,0
"12","Control",6,41,"None","Congruent","down","right",414.180863789567,0
"12","Control",6,42,"Center","Congruent","down","right",398.317831613925,0
"12","Control",6,43,"Double","Congruent","down","right",336.945522085964,0
"12","Control",6,44,"Spatial","Congruent","down","right",320.618684527576,0
"12","Control",6,45,"None","Incongruent","down","right",382.459849680299,0
"12","Control",6,46,"Center","Incongruent","down","right",441.735007276567,0
"12","Control",6,47,"Double","Incongruent","down","right",498.108375878879,0
"12","Control",6,48,"Spatial","Incongruent","down","right",518.695123556332,0
"13","Control",1,1,"None","Neutral","up","left",328.164154839178,0
"13","Control",1,2,"Center","Neutral","up","left",387.931878304452,0
"13","Control",1,3,"Double","Neutral","up","left",337.169260952646,0
"13","Control",1,4,"Spatial","Neutral","up","left",329.468400311611,0
"13","Control",1,5,"None","Congruent","up","left",467.813253937003,0
"13","Control",1,6,"Center","Congruent","up","left",330.013275939031,0
"13","Control",1,7,"Double","Congruent","up","left",327.812773755337,1
"13","Control",1,8,"Spatial","Congruent","up","left",338.393446546144,0
"13","Control",1,9,"None","Incongruent","up","left",424.274875094674,0
"13","Control",1,10,"Center","Incongruent","up","left",399.048274011792,0
"13","Control",1,11,"Double","Incongruent","up","left",455.58931261121,0
"13","Control",1,12,"Spatial","Incongruent","up","left",391.069851144083,0
"13","Control",1,13,"None","Neutral","down","left",350.247566787704,0
"13","Control",1,14,"Center","Neutral","down","left",324.553166999048,0
"13","Control",1,15,"Double","Neutral","down","left",377.775033838889,0
"13","Control",1,16,"Spatial","Neutral","down","left",271.369053090925,0
"13","Control",1,17,"None","Congruent","down","left",498.565785981875,0
"13","Control",1,18,"Center","Congruent","down","left",277.048247652125,0
"13","Control",1,19,"Double","Congruent","down","left",325.423725518248,0
"13","Control",1,20,"Spatial","Congruent","down","left",352.59669471028,0
"13","Control",1,21,"None","Incongruent","down","left",446.802745204945,0
"13","Control",1,22,"Center","Incongruent","down","left",469.154887252203,1
"13","Control",1,23,"Double","Incongruent","down","left",433.087551341681,0
"13","Control",1,24,"Spatial","Incongruent","down","left",442.938681490493,0
"13","Control",1,25,"None","Neutral","up","right",452.600377367899,0
"13","Control",1,26,"Center","Neutral","up","right",419.998189630853,1
"13","Control",1,27,"Double","Neutral","up","right",393.23643442378,0
"13","Control",1,28,"Spatial","Neutral","up","right",444.297308685229,0
"13","Control",1,29,"None","Congruent","up","right",426.425757221902,0
"13","Control",1,30,"Center","Congruent","up","right",390.116910787144,0
"13","Control",1,31,"Double","Congruent","up","right",298.511568315295,0
"13","Control",1,32,"Spatial","Congruent","up","right",323.095592723117,0
"13","Control",1,33,"None","Incongruent","up","right",547.706818090413,0
"13","Control",1,34,"Center","Incongruent","up","right",484.092126136156,0
"13","Control",1,35,"Double","Incongruent","up","right",560.400900843005,0
"13","Control",1,36,"Spatial","Incongruent","up","right",510.30265191018,0
"13","Control",1,37,"None","Neutral","down","right",390.603932643166,0
"13","Control",1,38,"Center","Neutral","down","right",279.487540631129,0
"13","Control",1,39,"Double","Neutral","down","right",431.818692292221,0
"13","Control",1,40,"Spatial","Neutral","down","right",433.253855576038,0
"13","Control",1,41,"None","Congruent","down","right",481.230875148814,0
"13","Control",1,42,"Center","Congruent","down","right",369.380688042089,1
"13","Control",1,43,"Double","Congruent","down","right",385.551814237617,0
"13","Control",1,44,"Spatial","Congruent","down","right",362.303780054323,0
"13","Control",1,45,"None","Incongruent","down","right",526.029983911606,0
"13","Control",1,46,"Center","Incongruent","down","right",498.878095905722,0
"13","Control",1,47,"Double","Incongruent","down","right",443.817059556704,0
"13","Control",1,48,"Spatial","Incongruent","down","right",381.369473739862,0
"13","Control",2,1,"None","Neutral","up","left",445.625057659841,0
"13","Control",2,2,"Center","Neutral","up","left",344.628608345526,0
"13","Control",2,3,"Double","Neutral","up","left",401.060174267388,0
"13","Control",2,4,"Spatial","Neutral","up","left",362.409399045409,0
"13","Control",2,5,"None","Congruent","up","left",404.733869700761,0
"13","Control",2,6,"Center","Congruent","up","left",369.669392325744,0
"13","Control",2,7,"Double","Congruent","up","left",376.480700981321,0
"13","Control",2,8,"Spatial","Congruent","up","left",442.61720762143,0
"13","Control",2,9,"None","Incongruent","up","left",461.5721199761,0
"13","Control",2,10,"Center","Incongruent","up","left",451.737061026812,0
"13","Control",2,11,"Double","Incongruent","up","left",558.333170389906,0
"13","Control",2,12,"Spatial","Incongruent","up","left",332.979949645614,0
"13","Control",2,13,"None","Neutral","down","left",487.252306316799,1
"13","Control",2,14,"Center","Neutral","down","left",301.902521792516,0
"13","Control",2,15,"Double","Neutral","down","left",398.561079391795,0
"13","Control",2,16,"Spatial","Neutral","down","left",341.788051861719,0
"13","Control",2,17,"None","Congruent","down","left",412.40748838362,0
"13","Control",2,18,"Center","Congruent","down","left",332.812250008262,0
"13","Control",2,19,"Double","Congruent","down","left",393.368830792739,0
"13","Control",2,20,"Spatial","Congruent","down","left",246.726414374586,0
"13","Control",2,21,"None","Incongruent","down","left",505.527696821303,0
"13","Control",2,22,"Center","Incongruent","down","left",455.668502910351,0
"13","Control",2,23,"Double","Incongruent","down","left",534.876606262382,0
"13","Control",2,24,"Spatial","Incongruent","down","left",485.641621423577,0
"13","Control",2,25,"None","Neutral","up","right",393.661663145139,0
"13","Control",2,26,"Center","Neutral","up","right",367.60693168325,0
"13","Control",2,27,"Double","Neutral","up","right",381.721459463455,0
"13","Control",2,28,"Spatial","Neutral","up","right",394.265893271256,0
"13","Control",2,29,"None","Congruent","up","right",494.807295852781,0
"13","Control",2,30,"Center","Congruent","up","right",444.381497783519,0
"13","Control",2,31,"Double","Congruent","up","right",358.064820587743,0
"13","Control",2,32,"Spatial","Congruent","up","right",370.214827110852,0
"13","Control",2,33,"None","Incongruent","up","right",546.038370362759,0
"13","Control",2,34,"Center","Incongruent","up","right",562.238187151683,0
"13","Control",2,35,"Double","Incongruent","up","right",430.687419159726,0
"13","Control",2,36,"Spatial","Incongruent","up","right",518.625006453667,0
"13","Control",2,37,"None","Neutral","down","right",465.742715077414,0
"13","Control",2,38,"Center","Neutral","down","right",431.870628559825,0
"13","Control",2,39,"Double","Neutral","down","right",321.221418465505,0
"13","Control",2,40,"Spatial","Neutral","down","right",316.287236511363,0
"13","Control",2,41,"None","Congruent","down","right",426.509370983032,0
"13","Control",2,42,"Center","Congruent","down","right",341.873840310226,0
"13","Control",2,43,"Double","Congruent","down","right",346.369514823434,0
"13","Control",2,44,"Spatial","Congruent","down","right",283.615400570143,1
"13","Control",2,45,"None","Incongruent","down","right",506.136327035458,0
"13","Control",2,46,"Center","Incongruent","down","right",541.439476710101,0
"13","Control",2,47,"Double","Incongruent","down","right",445.621349073692,0
"13","Control",2,48,"Spatial","Incongruent","down","right",318.041594326667,1
"13","Control",3,1,"None","Neutral","up","left",454.89130693292,0
"13","Control",3,2,"Center","Neutral","up","left",405.324082482169,1
"13","Control",3,3,"Double","Neutral","up","left",401.18022025854,0
"13","Control",3,4,"Spatial","Neutral","up","left",371.247495419964,1
"13","Control",3,5,"None","Congruent","up","left",280.957261031088,0
"13","Control",3,6,"Center","Congruent","up","left",474.346335965414,0
"13","Control",3,7,"Double","Congruent","up","left",397.994013018214,0
"13","Control",3,8,"Spatial","Congruent","up","left",359.571381979999,0
"13","Control",3,9,"None","Incongruent","up","left",440.637324249315,0
"13","Control",3,10,"Center","Incongruent","up","left",502.216177958661,0
"13","Control",3,11,"Double","Incongruent","up","left",437.302800121659,0
"13","Control",3,12,"Spatial","Incongruent","up","left",420.55057118312,0
"13","Control",3,13,"None","Neutral","down","left",423.162396003597,0
"13","Control",3,14,"Center","Neutral","down","left",380.662199732725,0
"13","Control",3,15,"Double","Neutral","down","left",409.005279352333,0
"13","Control",3,16,"Spatial","Neutral","down","left",337.213731674656,0
"13","Control",3,17,"None","Congruent","down","left",405.045099071967,0
"13","Control",3,18,"Center","Congruent","down","left",338.653641822667,0
"13","Control",3,19,"Double","Congruent","down","left",360.508400651309,1
"13","Control",3,20,"Spatial","Congruent","down","left",315.373034803566,0
"13","Control",3,21,"None","Incongruent","down","left",548.755507432697,0
"13","Control",3,22,"Center","Incongruent","down","left",484.897971043453,0
"13","Control",3,23,"Double","Incongruent","down","left",450.141978687361,0
"13","Control",3,24,"Spatial","Incongruent","down","left",431.162261897662,0
"13","Control",3,25,"None","Neutral","up","right",404.038342757581,1
"13","Control",3,26,"Center","Neutral","up","right",475.955571504786,0
"13","Control",3,27,"Double","Neutral","up","right",312.763082549782,0
"13","Control",3,28,"Spatial","Neutral","up","right",331.978000211485,0
"13","Control",3,29,"None","Congruent","up","right",481.079043806387,0
"13","Control",3,30,"Center","Congruent","up","right",348.358456757422,1
"13","Control",3,31,"Double","Congruent","up","right",364.828257728497,0
"13","Control",3,32,"Spatial","Congruent","up","right",360.563910189675,0
"13","Control",3,33,"None","Incongruent","up","right",449.2709789428,0
"13","Control",3,34,"Center","Incongruent","up","right",529.914383526366,0
"13","Control",3,35,"Double","Incongruent","up","right",393.385504767202,0
"13","Control",3,36,"Spatial","Incongruent","up","right",398.291939405126,0
"13","Control",3,37,"None","Neutral","down","right",347.244524925854,1
"13","Control",3,38,"Center","Neutral","down","right",338.326460577315,0
"13","Control",3,39,"Double","Neutral","down","right",490.444167543556,0
"13","Control",3,40,"Spatial","Neutral","down","right",326.822218558357,0
"13","Control",3,41,"None","Congruent","down","right",529.85542512956,0
"13","Control",3,42,"Center","Congruent","down","right",367.857901417051,0
"13","Control",3,43,"Double","Congruent","down","right",347.263022681094,0
"13","Control",3,44,"Spatial","Congruent","down","right",313.526171225124,0
"13","Control",3,45,"None","Incongruent","down","right",535.23678242799,0
"13","Control",3,46,"Center","Incongruent","down","right",433.055710355469,1
"13","Control",3,47,"Double","Incongruent","down","right",518.763306678461,0
"13","Control",3,48,"Spatial","Incongruent","down","right",372.781647731701,0
"13","Control",4,1,"None","Neutral","up","left",516.453640618341,0
"13","Control",4,2,"Center","Neutral","up","left",339.250386116345,0
"13","Control",4,3,"Double","Neutral","up","left",290.48835079486,0
"13","Control",4,4,"Spatial","Neutral","up","left",414.54722314187,1
"13","Control",4,5,"None","Congruent","up","left",465.18165374774,0
"13","Control",4,6,"Center","Congruent","up","left",331.865320997127,0
"13","Control",4,7,"Double","Congruent","up","left",315.123150395287,0
"13","Control",4,8,"Spatial","Congruent","up","left",339.956128860937,0
"13","Control",4,9,"None","Incongruent","up","left",535.050410175839,1
"13","Control",4,10,"Center","Incongruent","up","left",467.632938817198,0
"13","Control",4,11,"Double","Incongruent","up","left",474.686164485647,0
"13","Control",4,12,"Spatial","Incongruent","up","left",417.233185476633,0
"13","Control",4,13,"None","Neutral","down","left",456.622305910207,1
"13","Control",4,14,"Center","Neutral","down","left",321.19820742038,0
"13","Control",4,15,"Double","Neutral","down","left",499.182703391773,0
"13","Control",4,16,"Spatial","Neutral","down","left",273.416546864318,0
"13","Control",4,17,"None","Congruent","down","left",361.961583524979,0
"13","Control",4,18,"Center","Congruent","down","left",368.245377183374,0
"13","Control",4,19,"Double","Congruent","down","left",370.522250880357,0
"13","Control",4,20,"Spatial","Congruent","down","left",350.041436886492,0
"13","Control",4,21,"None","Incongruent","down","left",486.731732906328,0
"13","Control",4,22,"Center","Incongruent","down","left",474.499310845439,0
"13","Control",4,23,"Double","Incongruent","down","left",464.310858898261,0
"13","Control",4,24,"Spatial","Incongruent","down","left",447.797412762077,0
"13","Control",4,25,"None","Neutral","up","right",422.23868139642,1
"13","Control",4,26,"Center","Neutral","up","right",367.349665053789,0
"13","Control",4,27,"Double","Neutral","up","right",292.434822810831,0
"13","Control",4,28,"Spatial","Neutral","up","right",252.02366602688,0
"13","Control",4,29,"None","Congruent","up","right",410.360700129797,0
"13","Control",4,30,"Center","Congruent","up","right",333.1742631043,0
"13","Control",4,31,"Double","Congruent","up","right",286.737980380116,0
"13","Control",4,32,"Spatial","Congruent","up","right",252.034427557501,0
"13","Control",4,33,"None","Incongruent","up","right",536.124109725866,0
"13","Control",4,34,"Center","Incongruent","up","right",485.295149259952,0
"13","Control",4,35,"Double","Incongruent","up","right",494.506850142087,0
"13","Control",4,36,"Spatial","Incongruent","up","right",327.801828090123,0
"13","Control",4,37,"None","Neutral","down","right",397.259268944873,0
"13","Control",4,38,"Center","Neutral","down","right",375.54286258727,0
"13","Control",4,39,"Double","Neutral","down","right",340.529426660025,0
"13","Control",4,40,"Spatial","Neutral","down","right",347.11991922521,0
"13","Control",4,41,"None","Congruent","down","right",403.165543932934,0
"13","Control",4,42,"Center","Congruent","down","right",450.979449939026,1
"13","Control",4,43,"Double","Congruent","down","right",401.28687837026,0
"13","Control",4,44,"Spatial","Congruent","down","right",321.99987758198,0
"13","Control",4,45,"None","Incongruent","down","right",521.277743245074,0
"13","Control",4,46,"Center","Incongruent","down","right",459.435508482421,0
"13","Control",4,47,"Double","Incongruent","down","right",528.546239339722,0
"13","Control",4,48,"Spatial","Incongruent","down","right",462.341108696964,0
"13","Control",5,1,"None","Neutral","up","left",411.971284181053,0
"13","Control",5,2,"Center","Neutral","up","left",367.693972238468,0
"13","Control",5,3,"Double","Neutral","up","left",506.64219972548,0
"13","Control",5,4,"Spatial","Neutral","up","left",344.143660705379,0
"13","Control",5,5,"None","Congruent","up","left",380.312670867489,0
"13","Control",5,6,"Center","Congruent","up","left",397.180459511718,0
"13","Control",5,7,"Double","Congruent","up","left",377.496129367889,0
"13","Control",5,8,"Spatial","Congruent","up","left",214.634219091333,0
"13","Control",5,9,"None","Incongruent","up","left",516.422898823238,0
"13","Control",5,10,"Center","Incongruent","up","left",535.820806113839,0
"13","Control",5,11,"Double","Incongruent","up","left",455.165402179875,1
"13","Control",5,12,"Spatial","Incongruent","up","left",472.848334860901,0
"13","Control",5,13,"None","Neutral","down","left",436.326013124811,0
"13","Control",5,14,"Center","Neutral","down","left",434.003088349398,1
"13","Control",5,15,"Double","Neutral","down","left",373.339344206441,0
"13","Control",5,16,"Spatial","Neutral","down","left",344.775059752572,0
"13","Control",5,17,"None","Congruent","down","left",404.48513638487,0
"13","Control",5,18,"Center","Congruent","down","left",425.430679196881,0
"13","Control",5,19,"Double","Congruent","down","left",355.624193771958,0
"13","Control",5,20,"Spatial","Congruent","down","left",443.052720027588,0
"13","Control",5,21,"None","Incongruent","down","left",478.367767413367,0
"13","Control",5,22,"Center","Incongruent","down","left",448.517362700523,1
"13","Control",5,23,"Double","Incongruent","down","left",435.955127241715,0
"13","Control",5,24,"Spatial","Incongruent","down","left",415.615208848594,0
"13","Control",5,25,"None","Neutral","up","right",473.529979795827,0
"13","Control",5,26,"Center","Neutral","up","right",450.990138048046,0
"13","Control",5,27,"Double","Neutral","up","right",409.636930959606,0
"13","Control",5,28,"Spatial","Neutral","up","right",226.919336176833,1
"13","Control",5,29,"None","Congruent","up","right",465.668962341972,1
"13","Control",5,30,"Center","Congruent","up","right",456.803993162083,0
"13","Control",5,31,"Double","Congruent","up","right",390.928536046714,1
"13","Control",5,32,"Spatial","Congruent","up","right",179.597156194738,0
"13","Control",5,33,"None","Incongruent","up","right",521.834085850543,0
"13","Control",5,34,"Center","Incongruent","up","right",449.337446163939,0
"13","Control",5,35,"Double","Incongruent","up","right",473.251982492856,0
"13","Control",5,36,"Spatial","Incongruent","up","right",364.693093950347,0
"13","Control",5,37,"None","Neutral","down","right",404.298932442305,0
"13","Control",5,38,"Center","Neutral","down","right",387.351555935407,0
"13","Control",5,39,"Double","Neutral","down","right",307.80619482947,0
"13","Control",5,40,"Spatial","Neutral","down","right",348.173078444055,0
"13","Control",5,41,"None","Congruent","down","right",402.85453883388,0
"13","Control",5,42,"Center","Congruent","down","right",401.15084271621,0
"13","Control",5,43,"Double","Congruent","down","right",313.419369302884,0
"13","Control",5,44,"Spatial","Congruent","down","right",395.333773424858,0
"13","Control",5,45,"None","Incongruent","down","right",502.654961863346,0
"13","Control",5,46,"Center","Incongruent","down","right",319.894497212814,0
"13","Control",5,47,"Double","Incongruent","down","right",427.304781513331,0
"13","Control",5,48,"Spatial","Incongruent","down","right",399.742249615493,0
"13","Control",6,1,"None","Neutral","up","left",447.622970178589,0
"13","Control",6,2,"Center","Neutral","up","left",409.47941387069,1
"13","Control",6,3,"Double","Neutral","up","left",453.700355098648,0
"13","Control",6,4,"Spatial","Neutral","up","left",308.612733339502,0
"13","Control",6,5,"None","Congruent","up","left",473.4082488476,0
"13","Control",6,6,"Center","Congruent","up","left",305.78149487752,0
"13","Control",6,7,"Double","Congruent","up","left",354.955035643775,0
"13","Control",6,8,"Spatial","Congruent","up","left",308.032615818574,0
"13","Control",6,9,"None","Incongruent","up","left",510.819552362817,0
"13","Control",6,10,"Center","Incongruent","up","left",416.94311851656,0
